X,Y,U1,U2
-0.338427,0.110053,-0.145845,-0.442159
-0.353756,0.0982278,-0.152828,-0.432554
-0.379416,0.100945,-0.16117,-0.432583
-0.397909,0.102422,-0.167195,-0.432257
-0.425311,0.0976845,-0.176836,-0.42708
-0.440651,0.111053,-0.180306,-0.434752
-0.461025,0.106935,-0.187408,-0.430331
-0.480702,0.0994494,-0.194502,-0.423802
0.0857863,0.087704,0.0448101,-0.51008
0.107067,0.0885546,0.0542391,-0.486045
0.125826,0.0830458,0.0668788,-0.464641
0.15331,0.0820959,0.0810939,-0.448748
0.173791,0.0817263,0.0904565,-0.44153
0.187021,0.0840092,0.0952987,-0.44018
0.209336,0.0845009,0.104098,-0.436356
0.230995,0.0874549,0.111555,-0.435614
0.252508,0.0851838,0.119895,-0.431378
0.27213,0.0820713,0.127367,-0.427161
0.289476,0.0861632,0.132624,-0.428759
0.319251,0.0826505,0.143278,-0.423948
0.329315,0.0791229,0.147108,-0.420734
0.347044,0.0839965,0.152412,-0.423004
0.377816,0.0875229,0.162253,-0.423442
0.396275,0.0766321,0.16949,-0.41484
0.414594,0.0788746,0.175288,-0.415247
0.435063,0.0823648,0.181635,-0.416272
0.457001,0.0858531,0.188367,-0.417061
0.479927,0.0901672,0.195225,-0.418051
0.104895,0.0678025,0.0652405,-0.468622
0.133762,0.0628885,0.0810473,-0.439207
0.146636,0.0626234,0.0867557,-0.432862
0.160747,0.0619186,0.0927587,-0.427309
0.183939,0.0632432,0.101074,-0.422888
0.214844,0.0649317,0.111369,-0.419665
0.230977,0.0576669,0.118267,-0.41232
0.248989,0.0653255,0.122652,-0.416537
0.270839,0.0627343,0.130166,-0.412905
0.289288,0.0582562,0.13665,-0.408395
0.311005,0.0617153,0.143182,-0.409512
0.332359,0.0625174,0.14999,-0.408805
0.352166,0.0613012,0.156494,-0.406834
0.368161,0.0707642,0.160829,-0.41248
0.39675,0.0596434,0.171098,-0.403316
0.417134,0.0614181,0.177577,-0.403446
0.436781,0.063052,0.183809,-0.40349
0.454174,0.0598061,0.189598,-0.400466
0.475651,0.0682762,0.195799,-0.404608
0.106538,0.0316696,0.0817243,-0.425031
