X,Y,U1,U2
-0.477933,0.0229884,0.946926,-0.985221
-0.106506,0.0619345,0.551182,-1.25984
-0.127482,0.0636391,0.549752,-1.21489
-0.14784,0.0630555,0.556902,-1.17829
-0.169376,0.0585856,0.571911,-1.13819
-0.190735,0.0552784,0.586902,-1.11024
-0.211614,0.0617687,0.598314,-1.11401
-0.231123,0.0695944,0.612185,-1.12289
-0.250521,0.0619554,0.636028,-1.09577
-0.275439,0.0617496,0.664046,-1.0868
-0.292971,0.0666613,0.683623,-1.09303
-0.31326,0.059709,0.711036,-1.07297
-0.329899,0.0589447,0.732947,-1.06828
-0.350889,0.0601896,0.760971,-1.06773
-0.374224,0.0596904,0.793446,-1.06395
-0.394047,0.0633776,0.821022,-1.06982
-0.414619,0.0656926,0.850392,-1.0733
-0.435905,0.0560461,0.882739,-1.05299
-0.462321,0.0634802,0.920639,-1.06837
-0.481106,0.0613635,0.948517,-1.06491
-0.480184,0.04226,0.948994,-1.02534
-0.460613,0.0459457,0.92001,-1.03235
-0.437693,0.0437827,0.886667,-1.02785
-0.416541,0.0434474,0.855957,-1.02765
-0.397759,0.0463384,0.828643,-1.03446
-0.379545,0.0425864,0.803287,-1.02787
-0.359181,0.039196,0.775487,-1.02245
-0.338305,0.0408426,0.747159,-1.02811
-0.312221,0.0430685,0.713129,-1.03653
-0.293719,0.0396066,0.691098,-1.03185
-0.26912,0.0412468,0.662645,-1.04068
-0.243616,0.0429376,0.635901,-1.05173
-0.222371,0.0457861,0.615663,-1.06683
-0.206994,0.0374068,0.607805,-1.05062
-0.188384,0.0375459,0.597328,-1.06039
-0.167138,0.0407715,0.588129,-1.08488
-0.146285,0.0421416,0.586319,-1.11057
-0.125231,0.0398044,0.598224,-1.13215
-0.107886,0.0373125,0.620487,-1.15615
-0.0860847,0.0848896,0.455988,-1.38903
-0.104596,0.0802684,0.496105,-1.32011
-0.124385,0.0804238,0.51211,-1.27044
-0.147473,0.0854217,0.521696,-1.24188
-0.163855,0.0778584,0.54609,-1.19926
-0.195435,0.081058,0.569676,-1.17523
-0.235109,0.0814226,0.609894,-1.14917
-0.253069,0.082576,0.629645,-1.14308
-0.276279,0.0839617,0.657021,-1.13671
-0.29651,0.087884,0.6813,-1.13858
-0.330898,0.0842794,0.728245,-1.12201
-0.352709,0.0838067,0.758488,-1.11691
-0.377234,0.0789247,0.79421,-1.10337
-0.397464,0.0817109,0.822798,-1.10707
-0.421489,0.077706,0.858544,-1.09746
-0.442259,0.0832512,0.888214,-1.10827
-0.462707,0.0807905,0.918855,-1.10369
-0.481283,0.0803349,0.946396,-1.1039
0.478266,0.109158,-0.937205,-1.16217
0.465173,0.103611,-0.91865,-1.15001
0.43866,0.102869,-0.879257,-1.14787
0.413132,0.105861,-0.840729,-1.15472
0.396409,0.100582,-0.817257,-1.14544
0.37402,0.104647,-0.783665,-1.15633
0.354153,0.103581,-0.755348,-1.1574
0.332411,0.0973896,-0.726486,-1.14915
0.297085,0.107615,-0.674644,-1.18061
0.271114,0.105224,-0.641106,-1.18539
0.252477,0.0974545,-0.621212,-1.17703
0.227624,0.102073,-0.588339,-1.20143
0.206538,0.103882,-0.561846,-1.22069
0.183592,0.0957778,-0.543835,-1.22233
0.165921,0.0999336,-0.519892,-1.25206
0.144663,0.104786,-0.487949,-1.29281
0.120876,0.0999449,-0.465943,-1.32489
0.101492,0.103907,-0.426862,-1.37617
0.0812014,0.108297,-0.371343,-1.43507
0.0607041,0.0984759,-0.342461,-1.49287
0.0449004,0.108819,-0.245929,-1.53634
-0.0468164,0.104078,0.268339,-1.53446
-0.063819,0.103018,0.336973,-1.48211
-0.0898158,0.106921,0.395462,-1.41003
-0.108544,0.0995299,0.449084,-1.35159
-0.122838,0.106104,0.456526,-1.3334
-0.146988,0.106247,0.488616,-1.29207
-0.17119,0.107327,0.516867,-1.26283
-0.185747,0.106107,0.535359,-1.24444
-0.207899,0.104997,0.562767,-1.22218
-0.230831,0.105553,0.590042,-1.20718
-0.2524,0.102051,0.618959,-1.18722
-0.273451,0.103461,0.645133,-1.1806
-0.292104,0.105927,0.668711,-1.17868
-0.314915,0.102271,0.700951,-1.16378
-0.338427,0.110053,0.731272,-1.17388
-0.353756,0.0982278,0.756373,-1.14649
-0.379416,0.100945,0.792543,-1.14804
-0.397909,0.102422,0.819181,-1.14896
-0.425311,0.0976845,0.860563,-1.1377
-0.440651,0.111053,0.880713,-1.16416
-0.461025,0.106935,0.911962,-1.15643
-0.480702,0.0994494,0.942618,-1.14276
0.0857863,0.087704,-0.445968,-1.39524
0.107067,0.0885546,-0.474538,-1.33284
0.125826,0.0830458,-0.507848,-1.27495
0.15331,0.0820959,-0.531876,-1.22455
0.173791,0.0817263,-0.549349,-1.1979
0.187021,0.0840092,-0.559093,-1.19011
0.209336,0.0845009,-0.580445,-1.17288
0.230995,0.0874549,-0.60169,-1.16566
0.252508,0.0851838,-0.627568,-1.14927
0.27213,0.0820713,-0.652503,-1.13407
0.289476,0.0861632,-0.672682,-1.13709
0.319251,0.0826505,-0.712853,-1.12121
0.329315,0.0791229,-0.727353,-1.11148
0.347044,0.0839965,-0.750436,-1.1183
0.377816,0.0875229,-0.793118,-1.12095
0.396275,0.0766321,-0.821868,-1.09684
